loanamount,totaldue,termdays,good_bad_flag,approval_time,interest_rate,creation_day_ofloan,bank_account_type,employment_status_clients,loan_counts,avg_repayment_delay,birthdate_missing,age,payment_ratio,repayment_speed,age_to_loan_ratio
10000.0,13000.0,30,1,1.002222222222222,1.0,Saturday,Savings,Permanent,1,0.0,0,40,1.0284830235182087,1.764720332103851,4.3428976689776535
30000.0,34500.0,30,1,1.0016666666666667,0.5,Tuesday,Not Specified,Not Specified,1,0.0,1,32,1.0135568711388026,1.764720332103851,3.1040880277088783
30000.0,34500.0,30,1,1.0191666666666668,0.5,Friday,Savings,Not Specified,1,0.0,0,25,1.0135568711388026,1.764720332103851,2.425068771647561
20000.0,24500.0,30,1,1.0013888888888889,0.75,Sunday,Other,Permanent,1,0.0,0,27,1.0204908255953309,1.764720332103851,2.726298543341567
10000.0,11500.0,15,1,1.0191666666666668,1.0,Tuesday,Not Specified,Not Specified,1,7.0,1,32,1.015172879313906,1.3333333333333337,3.474318135182123
20000.0,22250.0,15,1,1.0052777777777775,0.75,Thursday,Savings,Not Specified,1,0.0,0,32,1.0107643030145983,1.764720332103851,3.231168643960376
30000.0,39000.0,60,0,1.02,0.5,Thursday,Not Specified,Not Specified,1,0.0,1,32,1.0254493092292511,1.764720332103851,3.1040880277088783
50000.0,57500.0,90,0,1.0019444444444443,0.1666666666666666,Monday,Not Specified,Not Specified,1,0.0,1,32,1.0129169999344845,1.764720332103851,2.9575412738238134
15000.0,18375.0,30,0,1.0019444444444443,0.75,Saturday,Savings,Permanent,1,0.0,0,29,1.021103504371728,1.764720332103851,3.015847087411622
10000.0,11125.0,15,0,1.0016666666666667,0.75,Sunday,Savings,Permanent,1,0.0,0,34,1.011573781427534,1.764720332103851,3.691463018631006
10000.0,13000.0,30,1,1.0047222222222223,1.0,Thursday,Not Specified,Not Specified,1,16.0,1,32,1.0284830235182087,1.2120468130962645,3.474318135182123
10000.0,13000.0,30,1,1.0016666666666667,1.0,Sunday,Savings,Permanent,1,0.0,0,29,1.0284830235182087,1.764720332103851,3.1486008100087988
40000.0,44000.0,30,0,1.0180555555555555,0.3333333333333333,Sunday,Not Specified,Not Specified,1,0.0,1,32,1.008994146224817,1.764720332103851,3.0198195286953973
10000.0,13000.0,30,1,1.0013888888888889,1.0,Monday,Savings,Permanent,1,0.0,0,30,1.0284830235182087,1.764720332103851,3.2571732517332403
10000.0,11500.0,15,0,1.002222222222222,1.0,Thursday,Not Specified,Not Specified,1,0.0,1,32,1.015172879313906,1.764720332103851,3.474318135182123
10000.0,11500.0,15,0,1.002222222222222,1.0,Friday,Savings,Permanent,1,0.0,0,43,1.015172879313906,1.764720332103851,4.668614994150977
10000.0,13000.0,30,0,1.0016666666666667,1.0,Thursday,Savings,Permanent,1,0.0,0,22,1.0284830235182087,1.764720332103851,2.388593717937709
10000.0,11125.0,15,0,1.0019444444444443,0.75,Tuesday,Savings,Permanent,1,0.0,0,38,1.011573781427534,1.764720332103851,4.125752785528771
30000.0,31500.0,30,0,1.0016666666666667,0.1666666666666666,Wednesday,Savings,Permanent,1,0.0,0,29,1.0047326261720235,1.764720332103851,2.813079775111171
10000.0,13000.0,30,0,1.0016666666666667,1.0,Monday,Savings,Permanent,1,0.0,0,33,1.0284830235182087,1.764720332103851,3.582890576906564
30000.0,34500.0,30,0,1.0197222222222222,0.5,Monday,Not Specified,Not Specified,1,0.0,1,32,1.0135568711388026,1.764720332103851,3.1040880277088783
10000.0,12250.0,30,0,1.002222222222222,0.75,Sunday,Not Specified,Not Specified,1,0.0,1,32,1.0220317889517223,1.764720332103851,3.474318135182123
10000.0,13000.0,30,1,1.018333333333333,1.0,Sunday,Savings,Not Specified,1,4.0,0,28,1.0284830235182087,2.133656214977323,3.0400283682843576
10000.0,13000.0,30,1,1.0019444444444443,1.0,Tuesday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,13000.0,30,0,1.0016666666666667,1.0,Thursday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
40000.0,48000.0,60,0,1.0019444444444443,0.3333333333333333,Wednesday,Other,Permanent,1,0.0,0,26,1.0172051754817346,1.764720332103851,2.45360336706501
10000.0,13000.0,30,0,1.0016666666666667,1.0,Thursday,Savings,Permanent,1,0.0,0,35,1.0284830235182087,1.764720332103851,3.800035460355447
20000.0,22250.0,15,0,1.0016666666666667,0.75,Wednesday,Savings,Permanent,1,0.0,0,35,1.0107643030145983,1.764720332103851,3.5340907043316614
10000.0,11500.0,15,0,1.0019444444444443,1.0,Sunday,Not Specified,Not Specified,1,0.0,1,32,1.015172879313906,1.764720332103851,3.474318135182123
15000.0,16500.0,30,0,1.0016666666666667,0.3333333333333333,Monday,Other,Permanent,1,0.0,0,23,1.0099111259126028,1.764720332103851,2.3918787244988726
10000.0,11500.0,15,0,1.0019444444444443,1.0,Thursday,Not Specified,Not Specified,1,0.0,1,32,1.015172879313906,1.764720332103851,3.474318135182123
10000.0,11500.0,15,0,1.0016666666666667,1.0,Tuesday,Not Specified,Not Specified,1,0.0,1,32,1.015172879313906,1.764720332103851,3.474318135182123
20000.0,24500.0,30,1,1.0041666666666669,0.75,Friday,Savings,Permanent,1,0.0,0,28,1.0204908255953309,1.764720332103851,2.8272725634653293
20000.0,24500.0,30,0,1.0194444444444444,0.75,Wednesday,Savings,Permanent,1,0.0,0,28,1.0204908255953309,1.764720332103851,2.8272725634653293
30000.0,34500.0,30,0,1.0016666666666667,0.5,Thursday,Current,Permanent,1,0.0,0,43,1.0135568711388026,1.764720332103851,4.171118287233805
20000.0,24500.0,30,1,1.0191666666666668,0.75,Tuesday,Savings,Permanent,1,0.0,0,46,1.0204908255953309,1.764720332103851,4.644804925693041
10000.0,13000.0,30,1,1.0016666666666667,1.0,Monday,Savings,Permanent,1,2.0,0,33,1.0284830235182087,3.125749857257015,3.582890576906564
10000.0,13000.0,30,1,1.0019444444444443,1.0,Friday,Savings,Permanent,1,0.0,0,45,1.0284830235182087,1.764720332103851,4.8857598775998605
30000.0,39000.0,60,1,1.0019444444444443,0.5,Wednesday,Savings,Not Specified,1,0.0,0,37,1.0254493092292511,1.764720332103851,3.5891017820383904
10000.0,13000.0,30,1,1.02,1.0,Wednesday,Savings,Not Specified,1,5.0,0,23,1.0284830235182087,1.916544750264171,2.497166159662151
10000.0,13000.0,30,1,1.0013888888888889,1.0,Sunday,Savings,Permanent,1,14.0,0,26,1.0284830235182087,1.2680663021267002,2.822883484835475
25000.0,28750.0,30,1,1.0197222222222222,0.5,Wednesday,Savings,Not Specified,1,0.0,0,28,1.0138008555582332,1.764720332103851,2.764975747219225
10000.0,13000.0,30,1,1.0191666666666668,1.0,Monday,Savings,Not Specified,1,0.0,0,34,1.0284830235182087,1.764720332103851,3.691463018631006
30000.0,34500.0,30,0,1.0016666666666667,0.5,Tuesday,Savings,Permanent,1,0.0,0,43,1.0135568711388026,1.764720332103851,4.171118287233805
30000.0,34500.0,30,0,1.0025,0.5,Wednesday,Other,Permanent,1,227.0,0,36,1.0135568711388026,0.6324863877097557,3.492099031172488
30000.0,34500.0,30,0,1.0191666666666668,0.5,Wednesday,Savings,Permanent,1,15.0,0,35,1.0135568711388026,1.238549077596719,3.395096280306585
30000.0,36000.0,60,0,1.0019444444444443,0.3333333333333333,Monday,Savings,Student,1,0.0,0,23,1.017685153663462,1.764720332103851,2.231063269915756
40000.0,48000.0,60,1,1.02,0.3333333333333333,Saturday,Not Specified,Not Specified,1,0.0,1,32,1.0172051754817346,1.764720332103851,3.0198195286953973
30000.0,34500.0,30,0,1.0016666666666667,0.5,Friday,Other,Self-Employed,1,0.0,0,29,1.0135568711388026,1.764720332103851,2.813079775111171
15000.0,16687.5,15,1,1.0016666666666667,0.75,Thursday,Not Specified,Not Specified,1,0.0,1,32,1.0110861492654688,1.764720332103851,3.3278312688679965
30000.0,34500.0,30,0,1.002222222222222,0.5,Friday,Not Specified,Not Specified,1,0.0,1,32,1.0135568711388026,1.764720332103851,3.1040880277088783
40000.0,44000.0,30,0,1.0013888888888889,0.3333333333333333,Monday,Other,Self-Employed,1,0.0,0,28,1.008994146224817,1.764720332103851,2.6423420876084727
10000.0,13000.0,30,0,1.002222222222222,1.0,Saturday,Savings,Permanent,1,0.0,0,32,1.0284830235182087,1.764720332103851,3.474318135182123
20000.0,24500.0,30,0,1.0025,0.75,Monday,Savings,Permanent,1,0.0,0,29,1.0204908255953309,1.764720332103851,2.928246583589091
40000.0,44000.0,30,0,1.0013888888888889,0.3333333333333333,Tuesday,Not Specified,Not Specified,1,0.0,1,32,1.008994146224817,1.764720332103851,3.0198195286953973
30000.0,39000.0,60,0,1.0016666666666667,0.5,Tuesday,Savings,Permanent,1,0.0,0,31,1.0254493092292511,1.764720332103851,3.007085276842976
40000.0,44000.0,30,0,1.0019444444444443,0.3333333333333333,Friday,Not Specified,Not Specified,1,2.0,1,32,1.008994146224817,3.125749857257015,3.0198195286953973
30000.0,34500.0,30,0,1.0016666666666667,0.5,Friday,Savings,Permanent,1,0.0,0,43,1.0135568711388026,1.764720332103851,4.171118287233805
40000.0,44000.0,30,0,1.0016666666666667,0.3333333333333333,Thursday,Savings,Student,1,0.0,0,26,1.008994146224817,1.764720332103851,2.45360336706501
30000.0,34500.0,30,0,1.0025,0.5,Saturday,Savings,Unemployed,1,0.0,0,28,1.0135568711388026,1.764720332103851,2.7160770242452683
20000.0,24500.0,30,0,1.0019444444444443,0.75,Wednesday,Savings,Permanent,1,0.0,0,33,1.0204908255953309,1.764720332103851,3.332142664084138
20000.0,24500.0,30,0,1.002222222222222,0.75,Tuesday,Other,Permanent,1,0.0,0,39,1.0204908255953309,1.764720332103851,3.937986784826709
10000.0,13000.0,30,0,1.0058333333333334,1.0,Tuesday,Savings,Permanent,1,0.0,0,23,1.0284830235182087,1.764720332103851,2.497166159662151
10000.0,13000.0,30,1,1.0197222222222222,1.0,Tuesday,Savings,Unemployed,1,0.0,0,31,1.0284830235182087,1.764720332103851,3.365745693457681
20000.0,22250.0,15,1,1.0019444444444443,0.75,Wednesday,Savings,Unemployed,1,0.0,0,27,1.0107643030145983,1.764720332103851,2.726298543341567
40000.0,48000.0,60,0,1.0016666666666667,0.3333333333333333,Saturday,Other,Permanent,1,4.0,0,33,1.0172051754817346,2.554229543378943,3.1141888889671283
40000.0,44000.0,30,0,1.0130555555555556,0.3333333333333333,Tuesday,Not Specified,Not Specified,1,0.0,1,32,1.008994146224817,1.764720332103851,3.0198195286953973
40000.0,44000.0,30,0,1.002222222222222,0.3333333333333333,Sunday,Other,Self-Employed,1,0.0,0,35,1.008994146224817,1.764720332103851,3.302927609510591
20000.0,24500.0,30,0,1.0202777777777778,0.75,Tuesday,Not Specified,Not Specified,1,0.0,1,32,1.0204908255953309,1.764720332103851,3.231168643960376
30000.0,34500.0,30,0,1.0016666666666667,0.5,Friday,Other,Permanent,1,0.0,0,39,1.0135568711388026,1.764720332103851,3.783107283770195
30000.0,34500.0,30,0,1.0019444444444443,0.5,Friday,Other,Permanent,1,0.0,0,35,1.0135568711388026,1.764720332103851,3.395096280306585
10000.0,13000.0,30,0,1.0013888888888889,1.0,Saturday,Savings,Permanent,1,0.0,0,29,1.0284830235182087,1.764720332103851,3.1486008100087988
10000.0,11500.0,15,1,1.0016666666666667,1.0,Monday,Savings,Permanent,1,0.0,0,27,1.015172879313906,1.764720332103851,2.931455926559916
20000.0,21500.0,15,0,1.0066666666666666,0.5,Monday,Savings,Permanent,1,0.0,0,31,1.0073021557197477,1.764720332103851,3.1301946238366143
10000.0,13000.0,30,1,1.0019444444444443,1.0,Wednesday,Savings,Not Specified,1,0.0,0,28,1.0284830235182087,1.764720332103851,3.0400283682843576
10000.0,13000.0,30,0,1.0019444444444443,1.0,Wednesday,Not Specified,Not Specified,1,2.0,1,32,1.0284830235182087,3.125749857257015,3.474318135182123
20000.0,22250.0,15,0,1.0013888888888889,0.75,Tuesday,Savings,Permanent,1,0.0,0,37,1.0107643030145983,1.764720332103851,3.736038744579185
40000.0,44000.0,30,0,1.0019444444444443,0.3333333333333333,Wednesday,Other,Self-Employed,1,0.0,0,33,1.008994146224817,1.764720332103851,3.1141888889671283
10000.0,13000.0,30,0,1.0013888888888889,1.0,Wednesday,Savings,Permanent,1,0.0,0,24,1.0284830235182087,1.764720332103851,2.605738601386592
30000.0,34500.0,30,0,1.0194444444444444,0.5,Thursday,Other,Self-Employed,1,8.0,0,42,1.0135568711388026,1.5628749286285073,4.074115536367902
10000.0,13000.0,30,1,1.0016666666666667,1.0,Sunday,Savings,Not Specified,1,7.0,0,29,1.0284830235182087,1.6513987701289583,3.1486008100087988
30000.0,34500.0,30,0,1.0202777777777778,0.5,Tuesday,Savings,Permanent,1,0.0,0,37,1.0135568711388026,1.764720332103851,3.5891017820383904
10000.0,11125.0,15,0,1.0016666666666667,0.75,Wednesday,Savings,Unemployed,1,11.0,0,30,1.011573781427534,1.1157717826045193,3.2571732517332403
40000.0,48000.0,60,0,1.002222222222222,0.3333333333333333,Friday,Other,Self-Employed,1,0.0,0,36,1.0172051754817346,1.764720332103851,3.397296969782322
10000.0,13000.0,30,0,1.002222222222222,1.0,Tuesday,Savings,Permanent,1,0.0,0,40,1.0284830235182087,1.764720332103851,4.3428976689776535
10000.0,13000.0,30,1,1.0019444444444443,1.0,Sunday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,11500.0,15,0,1.0025,1.0,Sunday,Other,Permanent,1,3.0,0,22,1.015172879313906,2.0,2.388593717937709
10000.0,13000.0,30,0,1.0016666666666667,1.0,Monday,Not Specified,Not Specified,1,12.0,1,32,1.0284830235182087,1.338812867589586,3.474318135182123
20000.0,24500.0,30,0,1.0013888888888889,0.75,Wednesday,Not Specified,Not Specified,1,0.0,1,32,1.0204908255953309,1.764720332103851,3.231168643960376
10000.0,13000.0,30,0,1.0019444444444443,1.0,Wednesday,Savings,Permanent,1,0.0,0,43,1.0284830235182087,1.764720332103851,4.668614994150977
20000.0,22250.0,15,0,1.0016666666666667,0.75,Thursday,Savings,Permanent,1,0.0,0,24,1.0107643030145983,1.764720332103851,2.423376482970282
40000.0,48000.0,60,0,1.0202777777777778,0.3333333333333333,Thursday,Savings,Permanent,1,0.0,0,31,1.0172051754817346,1.764720332103851,2.9254501684236662
10000.0,13000.0,30,0,1.0019444444444443,1.0,Wednesday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
20000.0,24500.0,30,0,1.002222222222222,0.75,Friday,Current,Permanent,1,0.0,0,45,1.0204908255953309,1.764720332103851,4.543830905569279
10000.0,11500.0,15,0,1.0016666666666667,1.0,Thursday,Savings,Unemployed,1,0.0,0,21,1.015172879313906,1.764720332103851,2.2800212762132683
10000.0,13000.0,30,0,1.002222222222222,1.0,Saturday,Other,Permanent,1,0.0,0,23,1.0284830235182087,1.764720332103851,2.497166159662151
20000.0,24500.0,30,0,1.003611111111111,0.75,Thursday,Savings,Permanent,1,0.0,0,37,1.0204908255953309,1.764720332103851,3.736038744579185
15000.0,18375.0,30,0,1.0019444444444443,0.75,Friday,Savings,Permanent,1,0.0,0,34,1.021103504371728,1.764720332103851,3.5358207231722467
10000.0,11500.0,15,1,1.0019444444444443,1.0,Tuesday,Savings,Not Specified,1,0.0,0,39,1.015172879313906,1.764720332103851,4.234325227253212
20000.0,24500.0,30,0,1.0025,0.75,Sunday,Not Specified,Not Specified,1,0.0,1,32,1.0204908255953309,1.764720332103851,3.231168643960376
10000.0,11500.0,15,0,1.0016666666666667,1.0,Thursday,Not Specified,Not Specified,1,0.0,1,32,1.015172879313906,1.764720332103851,3.474318135182123
10000.0,10750.0,15,0,1.0041666666666669,0.5,Thursday,Savings,Permanent,1,1.0,0,32,1.007851273405774,4.0,3.474318135182123
40000.0,44000.0,30,1,1.0016666666666667,0.3333333333333333,Friday,Other,Student,1,0.0,0,25,1.008994146224817,1.764720332103851,2.359234006793279
10000.0,13000.0,30,0,1.0016666666666667,1.0,Monday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,11500.0,15,1,1.0025,1.0,Saturday,Savings,Not Specified,1,1.0,0,37,1.015172879313906,4.0,4.01718034380433
10000.0,13000.0,30,0,1.002222222222222,1.0,Monday,Savings,Not Specified,1,0.0,0,42,1.0284830235182087,1.764720332103851,4.560042552426537
10000.0,13000.0,30,0,1.0019444444444443,1.0,Sunday,Savings,Permanent,1,0.0,0,28,1.0284830235182087,1.764720332103851,3.0400283682843576
20000.0,24500.0,30,0,1.005,0.75,Saturday,Savings,Permanent,1,0.0,0,38,1.0204908255953309,1.764720332103851,3.837012764702947
10000.0,11500.0,15,0,1.0019444444444443,1.0,Saturday,Savings,Permanent,1,0.0,0,24,1.015172879313906,1.764720332103851,2.605738601386592
10000.0,11500.0,15,0,1.018888888888889,1.0,Tuesday,Savings,Permanent,1,11.0,0,28,1.015172879313906,1.1157717826045193,3.0400283682843576
10000.0,11500.0,15,0,1.0186111111111111,1.0,Monday,Not Specified,Not Specified,1,1.0,1,32,1.015172879313906,4.0,3.474318135182123
20000.0,21500.0,15,0,1.0019444444444443,0.5,Wednesday,Other,Self-Employed,1,0.0,0,42,1.0073021557197477,1.764720332103851,4.2409088451979935
50000.0,57500.0,90,0,1.002222222222222,0.1666666666666666,Thursday,Savings,Permanent,1,2.0,0,30,1.0129169999344845,4.105961268634215,2.772694944209825
10000.0,13000.0,30,1,1.0019444444444443,1.0,Thursday,Savings,Permanent,1,0.0,0,29,1.0284830235182087,1.764720332103851,3.1486008100087988
30000.0,34500.0,30,0,1.0186111111111111,0.5,Monday,Not Specified,Not Specified,1,0.0,1,32,1.0135568711388026,1.764720332103851,3.1040880277088783
10000.0,13000.0,30,0,1.002222222222222,1.0,Wednesday,Savings,Not Specified,1,0.0,0,42,1.0284830235182087,1.764720332103851,4.560042552426537
10000.0,13000.0,30,0,1.002222222222222,1.0,Monday,Savings,Permanent,1,0.0,0,27,1.0284830235182087,1.764720332103851,2.931455926559916
10000.0,13000.0,30,0,1.0013888888888889,1.0,Sunday,Savings,Permanent,1,0.0,0,29,1.0284830235182087,1.764720332103851,3.1486008100087988
10000.0,13000.0,30,0,1.0019444444444443,1.0,Tuesday,Savings,Permanent,1,4.0,0,41,1.0284830235182087,2.133656214977323,4.451470110702095
20000.0,24500.0,30,0,1.002222222222222,0.75,Wednesday,Savings,Self-Employed,1,0.0,0,31,1.0204908255953309,1.764720332103851,3.1301946238366143
50000.0,57500.0,90,0,1.0019444444444443,0.1666666666666666,Wednesday,Savings,Permanent,1,1.0,0,23,1.0129169999344845,6.507794640198696,2.125732790560866
10000.0,13000.0,30,1,1.0180555555555555,1.0,Tuesday,Savings,Not Specified,1,26.0,0,36,1.0284830235182087,1.0419166190856717,3.908607902079888
10000.0,11500.0,15,1,1.0197222222222222,1.0,Friday,Savings,Permanent,1,0.0,0,36,1.015172879313906,1.764720332103851,3.908607902079888
20000.0,24500.0,30,0,1.0180555555555555,0.75,Friday,Savings,Permanent,1,0.0,0,41,1.0204908255953309,1.764720332103851,4.139934825074232
10000.0,13000.0,30,0,1.002222222222222,1.0,Tuesday,Savings,Permanent,1,1.0,0,42,1.0284830235182087,4.954196310386876,4.560042552426537
10000.0,13000.0,30,0,1.0019444444444443,1.0,Saturday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,11500.0,15,0,1.0016666666666667,1.0,Wednesday,Savings,Permanent,1,0.0,0,31,1.015172879313906,1.764720332103851,3.365745693457681
15000.0,17250.0,30,0,1.0197222222222222,0.5,Friday,Other,Permanent,1,0.0,0,33,1.014533600817932,1.764720332103851,3.431825996020122
10000.0,13000.0,30,1,1.0033333333333334,1.0,Sunday,Savings,Permanent,1,23.0,0,33,1.0284830235182087,1.080531478634262,3.582890576906564
10000.0,11500.0,15,0,1.0025,1.0,Thursday,Savings,Permanent,1,0.0,0,32,1.015172879313906,1.764720332103851,3.474318135182123
30000.0,34500.0,30,0,1.003611111111111,0.5,Tuesday,Savings,Permanent,1,0.0,0,34,1.0135568711388026,1.764720332103851,3.298093529440683
30000.0,34500.0,30,0,1.0025,0.5,Friday,Savings,Permanent,1,3.0,0,39,1.0135568711388026,2.477098155193438,3.783107283770195
10000.0,13000.0,30,0,1.0016666666666667,1.0,Wednesday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,11500.0,15,0,1.0033333333333334,1.0,Friday,Savings,Permanent,1,0.0,0,26,1.015172879313906,1.764720332103851,2.822883484835475
10000.0,13000.0,30,0,1.0019444444444443,1.0,Friday,Savings,Permanent,1,0.0,0,24,1.0284830235182087,1.764720332103851,2.605738601386592
10000.0,11500.0,15,0,1.0025,1.0,Friday,Savings,Permanent,1,8.0,0,28,1.015172879313906,1.2618595071429148,3.0400283682843576
10000.0,13000.0,30,0,1.0016666666666667,1.0,Thursday,Savings,Permanent,1,0.0,0,33,1.0284830235182087,1.764720332103851,3.582890576906564
10000.0,13000.0,30,0,1.0016666666666667,1.0,Thursday,Other,Permanent,1,0.0,0,43,1.0284830235182087,1.764720332103851,4.668614994150977
20000.0,22250.0,15,0,1.0025,0.75,Saturday,Savings,Permanent,1,0.0,0,32,1.0107643030145983,1.764720332103851,3.231168643960376
30000.0,39000.0,60,1,1.0013888888888889,0.5,Tuesday,Savings,Permanent,1,0.0,0,25,1.0254493092292511,1.764720332103851,2.425068771647561
10000.0,11500.0,15,0,1.0019444444444443,1.0,Tuesday,Savings,Permanent,1,0.0,0,38,1.015172879313906,1.764720332103851,4.125752785528771
50000.0,55000.0,60,0,1.0016666666666667,0.1666666666666666,Thursday,Other,Self-Employed,1,0.0,0,34,1.0088087004169295,1.764720332103851,3.1423876034378018
40000.0,44000.0,30,0,1.0016666666666667,0.3333333333333333,Monday,Other,Permanent,1,0.0,0,31,1.008994146224817,1.764720332103851,2.9254501684236662
20000.0,24500.0,30,0,1.0194444444444444,0.75,Wednesday,Savings,Permanent,1,0.0,0,31,1.0204908255953309,1.764720332103851,3.1301946238366143
15000.0,17250.0,30,0,1.0255555555555556,0.5,Saturday,Savings,Permanent,1,0.0,0,27,1.014533600817932,1.764720332103851,2.807857633107372
20000.0,24500.0,30,0,1.0016666666666667,0.75,Monday,Savings,Permanent,1,0.0,0,38,1.0204908255953309,1.764720332103851,3.837012764702947
10000.0,11500.0,15,0,1.0194444444444444,1.0,Thursday,Other,Permanent,1,0.0,0,42,1.015172879313906,1.764720332103851,4.560042552426537
10000.0,13000.0,30,0,1.0019444444444443,1.0,Thursday,Savings,Permanent,1,0.0,0,32,1.0284830235182087,1.764720332103851,3.474318135182123
40000.0,44000.0,30,0,1.0025,0.3333333333333333,Saturday,Savings,Permanent,1,0.0,0,26,1.008994146224817,1.764720332103851,2.45360336706501
20000.0,24500.0,30,1,1.0019444444444443,0.75,Wednesday,Savings,Permanent,1,0.0,0,30,1.0204908255953309,1.764720332103851,3.0292206037128526
10000.0,13000.0,30,0,1.0016666666666667,1.0,Saturday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
20000.0,24500.0,30,0,1.0016666666666667,0.75,Monday,Savings,Permanent,1,0.0,0,34,1.0204908255953309,1.764720332103851,3.4331166842079
50000.0,57500.0,90,1,1.0047222222222223,0.1666666666666666,Saturday,Not Specified,Not Specified,1,0.0,1,32,1.0129169999344845,1.764720332103851,2.9575412738238134
25000.0,28750.0,30,0,1.0038888888888888,0.5,Wednesday,Other,Student,1,0.0,0,22,1.0138008555582332,1.764720332103851,2.1724809442436768
10000.0,11500.0,15,0,1.0019444444444443,1.0,Monday,Not Specified,Not Specified,1,0.0,1,32,1.015172879313906,1.764720332103851,3.474318135182123
20000.0,22250.0,15,0,1.018888888888889,0.75,Saturday,Savings,Permanent,1,0.0,0,28,1.0107643030145983,1.764720332103851,2.8272725634653293
10000.0,13000.0,30,0,1.0197222222222222,1.0,Thursday,Other,Permanent,1,0.0,0,47,1.0284830235182087,1.764720332103851,5.102904761048743
30000.0,39000.0,60,0,1.0202777777777778,0.5,Friday,Savings,Permanent,1,0.0,0,31,1.0254493092292511,1.764720332103851,3.007085276842976
10000.0,13000.0,30,0,1.0019444444444443,1.0,Wednesday,Savings,Permanent,1,0.0,0,37,1.0284830235182087,1.764720332103851,4.01718034380433
10000.0,13000.0,30,0,1.018333333333333,1.0,Tuesday,Other,Permanent,1,0.0,0,30,1.0284830235182087,1.764720332103851,3.2571732517332403
40000.0,44000.0,30,0,1.0030555555555556,0.3333333333333333,Wednesday,Savings,Permanent,1,0.0,0,29,1.008994146224817,1.764720332103851,2.736711447880204
10000.0,13000.0,30,0,1.0016666666666667,1.0,Saturday,Savings,Permanent,1,14.0,0,31,1.0284830235182087,1.2680663021267002,3.365745693457681
10000.0,13000.0,30,1,1.0027777777777778,1.0,Wednesday,Savings,Permanent,1,0.0,0,28,1.0284830235182087,1.764720332103851,3.0400283682843576
10000.0,13000.0,30,1,1.0019444444444443,1.0,Saturday,Savings,Permanent,1,0.0,0,37,1.0284830235182087,1.764720332103851,4.01718034380433
10000.0,13000.0,30,1,1.0016666666666667,1.0,Friday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,13000.0,30,1,1.002222222222222,1.0,Sunday,Savings,Permanent,1,9.0,0,27,1.0284830235182087,1.4913616938342726,2.931455926559916
10000.0,13000.0,30,1,1.002222222222222,1.0,Sunday,Savings,Permanent,1,0.0,0,27,1.0284830235182087,1.764720332103851,2.931455926559916
10000.0,13000.0,30,1,1.0019444444444443,1.0,Thursday,Savings,Permanent,1,2.0,0,28,1.0284830235182087,3.125749857257015,3.0400283682843576
20000.0,24500.0,30,1,1.0047222222222223,0.75,Sunday,Not Specified,Not Specified,1,0.0,1,32,1.0204908255953309,1.764720332103851,3.231168643960376
10000.0,13000.0,30,1,1.0019444444444443,1.0,Thursday,Savings,Permanent,1,29.0,0,36,1.0284830235182087,1.009640670370905,3.908607902079888
40000.0,44000.0,30,0,1.02,0.3333333333333333,Tuesday,Other,Self-Employed,1,0.0,0,36,1.008994146224817,1.764720332103851,3.397296969782322
10000.0,13000.0,30,0,1.0019444444444443,1.0,Thursday,Savings,Permanent,1,0.0,0,31,1.0284830235182087,1.764720332103851,3.365745693457681
10000.0,13000.0,30,1,6.4319444444444445,1.0,Wednesday,Savings,Permanent,1,13.0,0,22,1.0284830235182087,1.3012173574060926,2.388593717937709
30000.0,34500.0,30,1,1.0025,0.5,Friday,Other,Self-Employed,1,16.0,0,32,1.0135568711388026,1.2120468130962645,3.1040880277088783
10000.0,13000.0,30,1,1.0019444444444443,1.0,Saturday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,13000.0,30,1,1.0055555555555555,1.0,Saturday,Not Specified,Not Specified,1,0.0,1,32,1.0284830235182087,1.764720332103851,3.474318135182123
10000.0,11500.0,15,1,1.0019444444444443,1.0,Monday,Not Specified,Not Specified,1,0.0,1,32,1.015172879313906,1.764720332103851,3.474318135182123
10000.0,11500.0,15,1,1.002222222222222,1.0,Sunday,Savings,Permanent,1,15.0,0,25,1.015172879313906,1.0,2.7143110431110333
30000.0,39000.0,60,1,1.0197222222222222,0.5,Monday,Other,Self-Employed,1,0.0,0,31,1.0254493092292511,1.764720332103851,3.007085276842976
30000.0,34500.0,30,0,1.0019444444444443,0.5,Monday,Savings,Self-Employed,1,0.0,0,25,1.0135568711388026,1.764720332103851,2.425068771647561
